"word","tfidf","tf"
"sell",0.169575088216307,2
"shade",0.169575088216307,2
"shambl",0.169575088216307,2
"shame",0.169575088216307,2
"share",0.169575088216307,2
"shop",0.169575088216307,2
"short",0.169575088216307,2
"shown",0.169575088216307,2
"sign",0.169575088216307,2
"site",0.169575088216307,2
"skill",0.169575088216307,2
"start",0.169575088216307,2
"stress",0.169575088216307,2
"student",0.169575088216307,2
"stuff",0.169575088216307,2
"suitabl",0.169575088216307,2
"sum",0.169575088216307,2
"tacki",0.169575088216307,2
"teacher",0.169575088216307,2
"teenag",0.169575088216307,2
"titl",0.169575088216307,2
"trap",0.169575088216307,2
"travel",0.169575088216307,2
"unpleas",0.169575088216307,2
"unsuit",0.169575088216307,2
"usher",0.169575088216307,2
"virtual",0.169575088216307,2
"waist",0.169575088216307,2
"walk",0.169575088216307,2
"week",0.169575088216307,2
"west",0.169575088216307,2
"whilst",0.169575088216307,2
"winter",0.169575088216307,2
"wors",0.169575088216307,2
"written",0.169575088216307,2
"aah",0.102331403757276,1
"abandon",0.102331403757276,1
"accomplish",0.102331403757276,1
"activ",0.102331403757276,1
"adjoin",0.102331403757276,1
"admiss",0.102331403757276,1
"admit",0.102331403757276,1
"advantag",0.102331403757276,1
"advis",0.102331403757276,1
"aid",0.102331403757276,1
"aim",0.102331403757276,1
"ain",0.102331403757276,1
"air",0.102331403757276,1
"alif",0.102331403757276,1
"alleg",0.102331403757276,1
"allot",0.102331403757276,1
"alter",0.102331403757276,1
"amaz",0.102331403757276,1
"amidst",0.102331403757276,1
"amok",0.102331403757276,1
"amus",0.102331403757276,1
"answer",0.102331403757276,1
"anytim",0.102331403757276,1
"apiec",0.102331403757276,1
"apologis",0.102331403757276,1
"appar",0.102331403757276,1
"appreci",0.102331403757276,1
"april",0.102331403757276,1
"arcad",0.102331403757276,1
"area",0.102331403757276,1
"arrang",0.102331403757276,1
"artistri",0.102331403757276,1
"attend",0.102331403757276,1
"attest",0.102331403757276,1
"attitud",0.102331403757276,1
"awar",0.102331403757276,1
"baffl",0.102331403757276,1
"barca",0.102331403757276,1
"bare",0.102331403757276,1
"basil",0.102331403757276,1
"bcn",0.102331403757276,1
"behaviour",0.102331403757276,1
"belong",0.102331403757276,1
"belt",0.102331403757276,1
"bigger",0.102331403757276,1
"birdi",0.102331403757276,1
"birthplac",0.102331403757276,1
"bizzar",0.102331403757276,1
"blanco",0.102331403757276,1
"bless",0.102331403757276,1
"bling",0.102331403757276,1
"booklet",0.102331403757276,1
"born",0.102331403757276,1
"bought",0.102331403757276,1
"break",0.102331403757276,1
"brochur",0.102331403757276,1
"brows",0.102331403757276,1
"built",0.102331403757276,1
"bump",0.102331403757276,1
"cadaqu",0.102331403757276,1
"call",0.102331403757276,1
"capac",0.102331403757276,1
"captiv",0.102331403757276,1
"card",0.102331403757276,1
"careless",0.102331403757276,1
"carri",0.102331403757276,1
"case",0.102331403757276,1
"cashier",0.102331403757276,1
"castl",0.102331403757276,1
"celeb",0.102331403757276,1
"cell",0.102331403757276,1
"central",0.102331403757276,1
"centuri",0.102331403757276,1
"challeng",0.102331403757276,1
"charg",0.102331403757276,1
"charm",0.102331403757276,1
"cheap",0.102331403757276,1
"check",0.102331403757276,1
"chimp",0.102331403757276,1
"choic",0.102331403757276,1
"christ",0.102331403757276,1
"chronolog",0.102331403757276,1
"circus",0.102331403757276,1
"citi",0.102331403757276,1
"clarifi",0.102331403757276,1
"claustrophobia",0.102331403757276,1
"close",0.102331403757276,1
"closer",0.102331403757276,1
"clumsi",0.102331403757276,1
"code",0.102331403757276,1
"coffe",0.102331403757276,1
"coin",0.102331403757276,1
"cold",0.102331403757276,1
"collector",0.102331403757276,1
"commentari",0.102331403757276,1
"commercialis",0.102331403757276,1
"companion",0.102331403757276,1
"compel",0.102331403757276,1
"compet",0.102331403757276,1
"concern",0.102331403757276,1
"condit",0.102331403757276,1
"confus",0.102331403757276,1
"connect",0.102331403757276,1
"conspicu",0.102331403757276,1
"constant",0.102331403757276,1
"consum",0.102331403757276,1
"contempl",0.102331403757276,1
"contextu",0.102331403757276,1
"continu",0.102331403757276,1
"convey",0.102331403757276,1
"cool",0.102331403757276,1
"corner",0.102331403757276,1
"correspond",0.102331403757276,1
"cosmocaixa",0.102331403757276,1
"couldn",0.102331403757276,1
"countless",0.102331403757276,1
"courtyard",0.102331403757276,1
"craft",0.102331403757276,1
"creat",0.102331403757276,1
"creation",0.102331403757276,1
"creativ",0.102331403757276,1
"critic",0.102331403757276,1
"cross",0.102331403757276,1
"crossword",0.102331403757276,1
"curat",0.102331403757276,1
"dahi",0.102331403757276,1
"dalí",0.102331403757276,1
"dalivis",0.102331403757276,1
"date",0.102331403757276,1
"defac",0.102331403757276,1
"demot",0.102331403757276,1
"destroy",0.102331403757276,1
"detail",0.102331403757276,1
"detour",0.102331403757276,1
"detriment",0.102331403757276,1
"develop",0.102331403757276,1
"devic",0.102331403757276,1
"differ",0.102331403757276,1
"digest",0.102331403757276,1
"diminish",0.102331403757276,1
"dinner",0.102331403757276,1
"dis",0.102331403757276,1
"discov",0.102331403757276,1
"disingenu",0.102331403757276,1
"disintegr",0.102331403757276,1
"dispar",0.102331403757276,1
"distanc",0.102331403757276,1
"doesn",0.102331403757276,1
"door",0.102331403757276,1
"doubl",0.102331403757276,1
"drawr",0.102331403757276,1
"dreg",0.102331403757276,1
"drive",0.102331403757276,1
"driven",0.102331403757276,1
"drove",0.102331403757276,1
"dumb",0.102331403757276,1
"easi",0.102331403757276,1
"easter",0.102331403757276,1
"editor",0.102331403757276,1
"editori",0.102331403757276,1
"educ",0.102331403757276,1
"effect",0.102331403757276,1
"electr",0.102331403757276,1
"elimin",0.102331403757276,1
"email",0.102331403757276,1
"encount",0.102331403757276,1
"endur",0.102331403757276,1
"english",0.102331403757276,1
"enquir",0.102331403757276,1
"environ",0.102331403757276,1
"epitom",0.102331403757276,1
"ergo",0.102331403757276,1
"eur",0.102331403757276,1
"evalu",0.102331403757276,1
"event",0.102331403757276,1
"eventu",0.102331403757276,1
"exclud",0.102331403757276,1
"exhaust",0.102331403757276,1
"exhibt",0.102331403757276,1
"explain",0.102331403757276,1
"explor",0.102331403757276,1
"exquisit",0.102331403757276,1
"exterior",0.102331403757276,1
"extra",0.102331403757276,1
"extrem",0.102331403757276,1
"fair",0.102331403757276,1
"fals",0.102331403757276,1
"fascin",0.102331403757276,1
"fawlti",0.102331403757276,1
"fed",0.102331403757276,1
"fee",0.102331403757276,1
"fellow",0.102331403757276,1
"fewer",0.102331403757276,1
"fight",0.102331403757276,1
"figuera",0.102331403757276,1
"fine",0.102331403757276,1
"finish",0.102331403757276,1
"flight",0.102331403757276,1
"flood",0.102331403757276,1
"florida",0.102331403757276,1
"follow",0.102331403757276,1
"form",0.102331403757276,1
"foundat",0.102331403757276,1
"free",0.102331403757276,1
"french",0.102331403757276,1
"frenzi",0.102331403757276,1
"furnitur",0.102331403757276,1
"gala",0.102331403757276,1
"garden",0.102331403757276,1
"gave",0.102331403757276,1
"gem",0.102331403757276,1
"gift",0.102331403757276,1
"gill",0.102331403757276,1
"girlfriend",0.102331403757276,1
"glori",0.102331403757276,1
"glow",0.102331403757276,1
"grant",0.102331403757276,1
"grim",0.102331403757276,1
"guggenheim",0.102331403757276,1
"half",0.102331403757276,1
"hancock",0.102331403757276,1
"handicap",0.102331403757276,1
"haphazard",0.102331403757276,1
"hassl",0.102331403757276,1
"heat",0.102331403757276,1
"heavi",0.102331403757276,1
"hey",0.102331403757276,1
"hideous",0.102331403757276,1
"highlight",0.102331403757276,1
"hoax",0.102331403757276,1
"hold",0.102331403757276,1
"hometown",0.102331403757276,1
"homework",0.102331403757276,1
"hommag",0.102331403757276,1
"honest",0.102331403757276,1
"honey",0.102331403757276,1
"host",0.102331403757276,1
"hrs",0.102331403757276,1
"husband",0.102331403757276,1
"icon",0.102331403757276,1
"idiot",0.102331403757276,1
"ignor",0.102331403757276,1
"illus",0.102331403757276,1
"impolit",0.102331403757276,1
"import",0.102331403757276,1
"inch",0.102331403757276,1
"includ",0.102331403757276,1
"incoher",0.102331403757276,1
"incom",0.102331403757276,1
"info",0.102331403757276,1
"insert",0.102331403757276,1
"insight",0.102331403757276,1
"institut",0.102331403757276,1
"instruct",0.102331403757276,1
"insult",0.102331403757276,1
"intend",0.102331403757276,1
"interject",0.102331403757276,1
"interpret",0.102331403757276,1
"intrigu",0.102331403757276,1
"introduct",0.102331403757276,1
"ish",0.102331403757276,1
"john",0.102331403757276,1
"join",0.102331403757276,1
"jumbl",0.102331403757276,1
"knock",0.102331403757276,1
"ladi",0.102331403757276,1
"larg",0.102331403757276,1
"larger",0.102331403757276,1
"late",0.102331403757276,1
"law",0.102331403757276,1
"leaflet",0.102331403757276,1
"leftov",0.102331403757276,1
"legaci",0.102331403757276,1
"lend",0.102331403757276,1
"lesson",0.102331403757276,1
"light",0.102331403757276,1
"likewis",0.102331403757276,1
"lip",0.102331403757276,1
"listen",0.102331403757276,1
"listless",0.102331403757276,1
"london",0.102331403757276,1
"loos",0.102331403757276,1
"lost",0.102331403757276,1
"louder",0.102331403757276,1
"low",0.102331403757276,1
"luck",0.102331403757276,1
"machin",0.102331403757276,1
"mad",0.102331403757276,1
"madrid",0.102331403757276,1
"major",0.102331403757276,1
"mark",0.102331403757276,1
"marvel",0.102331403757276,1
"mass",0.102331403757276,1
"massiv",0.102331403757276,1
"materi",0.102331403757276,1
"maximis",0.102331403757276,1
"maze",0.102331403757276,1
"mechan",0.102331403757276,1
"mele",0.102331403757276,1
"messi",0.102331403757276,1
"metamorphosi",0.102331403757276,1
"meter",0.102331403757276,1
"metr",0.102331403757276,1
"midday",0.102331403757276,1
"mind",0.102331403757276,1
"mistak",0.102331403757276,1
"mob",0.102331403757276,1
"mobil",0.102331403757276,1
"morn",0.102331403757276,1
"mother",0.102331403757276,1
"narcissus",0.102331403757276,1
"natur",0.102331403757276,1
"nearbi",0.102331403757276,1
"nightmar",0.102331403757276,1
"noisi",0.102331403757276,1
"nonexist",0.102331403757276,1
"nonsens",0.102331403757276,1
"north",0.102331403757276,1
"note",0.102331403757276,1
"nowaday",0.102331403757276,1
"nut",0.102331403757276,1
"observ",0.102331403757276,1
"occup",0.102331403757276,1
"odd",0.102331403757276,1
"odious",0.102331403757276,1
"offer",0.102331403757276,1
"ooh",0.102331403757276,1
"opportun",0.102331403757276,1
"optic",0.102331403757276,1
"option",0.102331403757276,1
"ordain",0.102331403757276,1
"origin",0.102331403757276,1
"outstand",0.102331403757276,1
"outweigh",0.102331403757276,1
"overcroud",0.102331403757276,1
"overhear",0.102331403757276,1
"overwhelm",0.102331403757276,1
"page",0.102331403757276,1
"palau",0.102331403757276,1
"pamphlet",0.102331403757276,1
"pari",0.102331403757276,1
"pass",0.102331403757276,1
"peolpl",0.102331403757276,1
"percept",0.102331403757276,1
"period",0.102331403757276,1
"peripher",0.102331403757276,1
"permiss",0.102331403757276,1
"persist",0.102331403757276,1
"personel",0.102331403757276,1
"picasso",0.102331403757276,1
"piti",0.102331403757276,1
"pix",0.102331403757276,1
"placa",0.102331403757276,1
"plage",0.102331403757276,1
"player",0.102331403757276,1
"pleasur",0.102331403757276,1
"plenti",0.102331403757276,1
"polish",0.102331403757276,1
"ponder",0.102331403757276,1
"pop",0.102331403757276,1
"possess",0.102331403757276,1
"postcard",0.102331403757276,1
"practic",0.102331403757276,1
"prefer",0.102331403757276,1
"preliminari",0.102331403757276,1
"price",0.102331403757276,1
"prior",0.102331403757276,1
"prioriti",0.102331403757276,1
"prison",0.102331403757276,1
"privilag",0.102331403757276,1
"product",0.102331403757276,1
"prohibit",0.102331403757276,1
"promis",0.102331403757276,1
"proper",0.102331403757276,1
"protest",0.102331403757276,1
"public",0.102331403757276,1
"pubol",0.102331403757276,1
"purchas",0.102331403757276,1
"purpos",0.102331403757276,1
"purs",0.102331403757276,1
"qualiti",0.102331403757276,1
"quick",0.102331403757276,1
"quiet",0.102331403757276,1
"railway",0.102331403757276,1
"ram",0.102331403757276,1
"rampant",0.102331403757276,1
"ramshackl",0.102331403757276,1
"ran",0.102331403757276,1
"rang",0.102331403757276,1
"ransom",0.102331403757276,1
"reachabl",0.102331403757276,1
"reaction",0.102331403757276,1
"read",0.102331403757276,1
"reallli",0.102331403757276,1
"rebel",0.102331403757276,1
"recal",0.102331403757276,1
"recent",0.102331403757276,1
"recenti",0.102331403757276,1
"recognis",0.102331403757276,1
"recommend",0.102331403757276,1
"refug",0.102331403757276,1
"regard",0.102331403757276,1
"region",0.102331403757276,1
"regret",0.102331403757276,1
"rehears",0.102331403757276,1
"relev",0.102331403757276,1
"relli",0.102331403757276,1
"rememb",0.102331403757276,1
"remind",0.102331403757276,1
"remov",0.102331403757276,1
"rent",0.102331403757276,1
"repertoir",0.102331403757276,1
"requir",0.102331403757276,1
"resembl",0.102331403757276,1
"reserv",0.102331403757276,1
"rest",0.102331403757276,1
"restaur",0.102331403757276,1
"rethink",0.102331403757276,1
"return",0.102331403757276,1
"rich",0.102331403757276,1
"ride",0.102331403757276,1
"rip",0.102331403757276,1
"robert",0.102331403757276,1
"rout",0.102331403757276,1
"rubbish",0.102331403757276,1
"rucksack",0.102331403757276,1
"sacrament",0.102331403757276,1
"safeti",0.102331403757276,1
"saint",0.102331403757276,1
"sant",0.102331403757276,1
"santa",0.102331403757276,1
"sat",0.102331403757276,1
"scholarship",0.102331403757276,1
"scienc",0.102331403757276,1
"scope",0.102331403757276,1
"scratch",0.102331403757276,1
"sculptur",0.102331403757276,1
"search",0.102331403757276,1
"select",0.102331403757276,1
"servic",0.102331403757276,1
"set",0.102331403757276,1
"sevar",0.102331403757276,1
"shock",0.102331403757276,1
"shrine",0.102331403757276,1
"similar",0.102331403757276,1
"simpl",0.102331403757276,1
"simpli",0.102331403757276,1
"sincer",0.102331403757276,1
"singapor",0.102331403757276,1
"sit",0.102331403757276,1
"situat",0.102331403757276,1
"size",0.102331403757276,1
"sketch",0.102331403757276,1
"skip",0.102331403757276,1
"smaller",0.102331403757276,1
"smoker",0.102331403757276,1
"snack",0.102331403757276,1
"snap",0.102331403757276,1
"snatch",0.102331403757276,1
"sofa",0.102331403757276,1
"sold",0.102331403757276,1
"sole",0.102331403757276,1
"solo",0.102331403757276,1
"son",0.102331403757276,1
"song",0.102331403757276,1
"sort",0.102331403757276,1
"souvenir",0.102331403757276,1
"spain",0.102331403757276,1
"speak",0.102331403757276,1
"special",0.102331403757276,1
"spectacular",0.102331403757276,1
"speed",0.102331403757276,1
"spent",0.102331403757276,1
"spoil",0.102331403757276,1
"squeal",0.102331403757276,1
"squeez",0.102331403757276,1
"squint",0.102331403757276,1
"star",0.102331403757276,1
"stare",0.102331403757276,1
"state",0.102331403757276,1
"station",0.102331403757276,1
"statist",0.102331403757276,1
"stem",0.102331403757276,1
"stilt",0.102331403757276,1
"stori",0.102331403757276,1
"straight",0.102331403757276,1
"strang",0.102331403757276,1
"street",0.102331403757276,1
"strike",0.102331403757276,1
"struggl",0.102331403757276,1
"studi",0.102331403757276,1
"stuf",0.102331403757276,1
"stumbl",0.102331403757276,1
"stun",0.102331403757276,1
"style",0.102331403757276,1
"subsequ",0.102331403757276,1
"suggest",0.102331403757276,1
"sunni",0.102331403757276,1
"superb",0.102331403757276,1
"supper",0.102331403757276,1
"suppli",0.102331403757276,1
"suppos",0.102331403757276,1
"surpris",0.102331403757276,1
"surrealist",0.102331403757276,1
"surviv",0.102331403757276,1
"suspend",0.102331403757276,1
"sussana",0.102331403757276,1
"system",0.102331403757276,1
"talent",0.102331403757276,1
"tasti",0.102331403757276,1
"tax",0.102331403757276,1
"taxi",0.102331403757276,1
"teem",0.102331403757276,1
"temp",0.102331403757276,1
"tenant",0.102331403757276,1
"terribl",0.102331403757276,1
"theather",0.102331403757276,1
"themepark",0.102331403757276,1
"thos",0.102331403757276,1
"told",0.102331403757276,1
"toni",0.102331403757276,1
"totali",0.102331403757276,1
"touch",0.102331403757276,1
"troubl",0.102331403757276,1
"tuesday",0.102331403757276,1
"turn",0.102331403757276,1
"ugg",0.102331403757276,1
"ultim",0.102331403757276,1
"unclear",0.102331403757276,1
"uncomfort",0.102331403757276,1
"understand",0.102331403757276,1
"unfortun",0.102331403757276,1
"unhelp",0.102331403757276,1
"unhurri",0.102331403757276,1
"unknown",0.102331403757276,1
"unlabel",0.102331403757276,1
"unsupervis",0.102331403757276,1
"unusu",0.102331403757276,1
"valid",0.102331403757276,1
"vino",0.102331403757276,1
"vision",0.102331403757276,1
"visual",0.102331403757276,1
"volum",0.102331403757276,1
"walker",0.102331403757276,1
"wasnt",0.102331403757276,1
"watch",0.102331403757276,1
"whatsoev",0.102331403757276,1
"whelm",0.102331403757276,1
"woman",0.102331403757276,1
"won",0.102331403757276,1
"word",0.102331403757276,1
"worthwhil",0.102331403757276,1
"wouldn",0.102331403757276,1
"wrong",0.102331403757276,1
"wuld",0.102331403757276,1
"york",0.102331403757276,1
"zoo",0.102331403757276,1
